0,0,0,0,0,0
-0.759290176,1.605439743,-1.32132689,1.043460553,2.505791151,-2.22182744
-1.234166152,3.492539224,-2.35718055,2.370443405,5.286091527,-4.153106665
-1.424736321,5.657827317,-3.107248343,3.979950905,8.328843957,-5.790179956
-1.33130335,8.097006235,-3.572103171,5.8707964,11.61984721,-7.132165665
-0.954102162,10.80525168,-3.752931357,8.041868838,15.14336783,-8.180623371
-0.29293439,13.77761173,-3.651160099,10.49250084,18.8828553,-8.939072855
